SognName,SognDigDagID,AmtName,AmtDigDagID,StartDate,EndDate
Beldringe Sogn,114024,Præstø Amt,118791,1803-05-25,1950-01-01
Biersted Sogn,114030,Ålborg Amt,118819,1750-01-01,1950-01-01
Bjerager Sogn,114042,Århus Amt,118846,1750-01-01,1950-01-01
Blegind Sogn,114052,Århus Amt,118846,1750-01-01,1824-07-01
Blegind Sogn,114052,Skanderborg Amt,118847,1824-07-01,1867-08-01
Blegind Sogn,114052,Århus Amt,118846,1867-08-01,1950-01-01
Blære Sogn,114057,Ålborg Amt,118819,1750-01-01,1950-01-01
Blåhøj Sogn,114059,Ålborg Amt,118819,1750-01-01,1950-01-01
Boeslunde Sogn,114062,Sorø Amt,118785,1750-01-01,1950-01-01
Bringstrup Sogn,114090,Sorø Amt,118785,1750-01-01,1950-01-01
Brorsons Sogn,114093,Staden København,370922,1750-01-01,1950-01-01
Brøndbyøster Sogn,114105,Københavns Amt,118762,1750-01-01,1950-01-01
Brædstrup Sogn,114100,Århus Amt,118846,1750-01-01,1824-07-01
Brædstrup Sogn,114100,Skanderborg Amt,118847,1824-07-01,1867-08-01
Brædstrup Sogn,114100,Århus Amt,118846,1867-08-01,1950-01-01
Brøndbyvester Sogn,114104,Københavns Amt,118762,1750-01-01,1950-01-01
Brønshøj Sogn,114108,Københavns Amt,118762,1750-01-01,1901-01-01
Brønshøj Sogn,114108,Staden København,370922,1901-01-01,1950-01-01
Bråby Sogn,114110,Sorø Amt,118785,1750-01-01,1950-01-01
Kåstrup Sogn,114143,Thisted Amt,118826,1750-01-01,1950-01-01
Buderup Sogn,114112,Ålborg Amt,118819,1750-01-01,1950-01-01
Bursø Sogn,114116,Ålholm Amt,137442,1750-01-01,1803-05-25
Bursø Sogn,114116,Maribo Amt,118799,1803-05-25,1950-01-01
Lendum Sogn,114161,Hjørring Amt,118820,1750-01-01,1950-01-01
Krummerup Sogn,114121,Sorø Amt,118785,1750-01-01,1950-01-01
Kvols Sogn,114128,Viborg Amt,118830,1750-01-01,1950-01-01
Kvong Sogn,114129,Ribe Amt,118855,1750-01-01,1950-01-01
Kyndby Sogn,114133,Abrahamstrup Amt,118767,1750-01-01,1808-09-02
Kyndby Sogn,114133,Frederiksborg Amt,118771,1808-09-02,1950-01-01
Sankt Knuds Sogn,114526,Odensegård Amt,118800,1750-01-01,1809-05-01
Sankt Knuds Sogn,114526,Odense Amt,118809,1809-05-01,1950-01-01
Lee Sogn,114154,Viborg Amt,118830,1750-01-01,1950-01-01
Lundby Sogn,114193,Ålborg Amt,118819,1750-01-01,1950-01-01
Lyngby Sogn,114210,Ålborg Amt,118819,1750-01-01,1950-01-01
Rørbæk Sogn,114489,Ålborg Amt,118819,1750-01-01,1950-01-01
Lomborg Sogn,114188,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Lyngå Sogn,114216,Århus Amt,118846,1750-01-01,1950-01-01
Ore Sogn,114387,Rugård Amt,118804,1750-01-01,1809-05-01
Ore Sogn,114387,Odense Amt,118809,1809-05-01,1950-01-01
Nebel Sogn,114295,Århus Amt,118846,1750-01-01,1824-07-01
Nebel Sogn,114295,Skanderborg Amt,118847,1824-07-01,1867-08-01
Nebel Sogn,114295,Århus Amt,118846,1867-08-01,1950-01-01
Nebsager Sogn,114296,Vejle Amt,118849,1750-01-01,1950-01-01
Nim Sogn,114301,Århus Amt,118846,1750-01-01,1824-07-01
Nim Sogn,114301,Skanderborg Amt,118847,1824-07-01,1867-08-01
Nim Sogn,114301,Århus Amt,118846,1867-08-01,1950-01-01
Vorning Sogn,115151,Viborg Amt,118830,1750-01-01,1950-01-01
Næsby Sogn,114326,Vordingborg Amt,118787,1750-01-01,1803-05-25
Næsby Sogn,114326,Præstø Amt,118791,1803-05-25,1950-01-01
Solbjerg Sogn,114681,Ålborg Amt,118819,1750-01-01,1950-01-01
Sønder Nærå Sogn,114800,Odensegård Amt,118800,1750-01-01,1809-05-01
Sønder Nærå Sogn,114800,Odense Amt,118809,1809-05-01,1950-01-01
Vantore Sogn,114994,Maribo Amt,118799,1750-01-01,1950-01-01
Vejby Sogn,115009,Viborg Amt,118830,1750-01-01,1950-01-01
Vind Sogn,115089,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Vindelev Sogn,115093,Vejle Amt,118849,1750-01-01,1950-01-01
Åstrup Sogn,115266,Ribe Amt,118855,1750-01-01,1950-01-01
